status,name,address,website,phone,email,google_rating,google_reviews,yelp_rating,yelp_reviews,fb_rating,fb_reviews,fb_likes,fb_checkins,fb_followers,is_title,is_description,is_adwords,is_facebook_ads,is_twitter_ads,is_linkedin_ads,is_bing_ads,is_robot,is_ssl,is_wordpress,fb_url,twitter_url,linkedin_url,youtube_url,instagram_url,category,search_type,crawler_status,women_owned,black_owned
,"Platinum Car &amp; Truck Repairs Ltd","299 Garyray Dr, North York, ON M9L 1P2",,4167420084,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Mr G's Auto Care Plus","190 Belfield Rd, Etobicoke, ON M9W 1H1",,4167441980,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"One Stop Auto Centre","555 North Rivermede Rd, Concord, ON L4K 4G8",,9057382333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Urban Garage","33 Demarco Blvd, North York, ON M6L 2W3",,4162449074,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Reliable Truck Repairs","117 Vulcan St, Etobicoke, ON M9W 1L4",,4162482326,,1,5,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"ACTIVE AUTO REPAIRS & SALES","517 Eastern Ave, Toronto, ON M4M 1C6, Canada",,14164615505,,4.828,282,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop in Toronto, Ontario",google-places,,0,0
,"Cinelli Service Centre","150 Oakdale Rd, North York, ON M3N 1V9",,4167436554,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Gerrard Auto Repair Centre","624 Gerrard St E, Toronto, ON M4M 1Y3, Canada",,14168508686,,3.823,234,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop in Toronto, Ontario",google-places,,0,0
,"Spee and Dee","St Clair Ave E, Scarborough, ON M1E 2Z6",,4164291396,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Ninus Auto Service","4801 Keele St, North York, ON M3J 3A4",,4166630792,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Kwality Auto Body & Mechanics","40 Airview Rd, Etobicoke, ON M9W 4P2",,4167449410,,4.5,6,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Kalgi Auto Services Ltd","1778 Albion Rd, Etobicoke, ON M9V 1C1",,4167496215,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Andrew Owen","1290 Finch Ave W, North York, ON M3J 3K3",,4166634545,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Morita Jim Auto Service","216 Ryding Ave, Toronto, ON M6N 1H5",,4163459000,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"E&L Auto Repairs","30 Freshway Dr, Concord, ON L4K 1S4",,6477468086,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Dixon Tire &amp; Auto Repair","33 Brydon Dr, Etobicoke, ON M9W 4N3",,4166141200,,4.7,99,,,,,,,,1,0,0,0,0,0,0,1,1,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Geyer Michael Garage","39 Magnificent Rd, Etobicoke, ON M8Z 4T4",,4162552682,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Castaldi Emilio","8281 Yonge St, Thornhill, ON L3T 2C7",,9058865293,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Platinum Auto Service","1520 Lodestar Rd, North York, ON M3J 3C1, Canada",,14166634700,,4.2,22,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Catel Auto Ltd","183 Weston Rd, Toronto, ON M6N 3P1",,6474350032,info@autofixbuddy.com,5,13,,,,,340,,337,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/Auto-Fix-Buddy-119296886133077/?modal=admin_todo_tour,https://twitter.com/buddy_auto,,,https://www.instagram.com/autofixbuddy/,"Auto Repair Garages,New Car Dealers",yellowpages-ca,,0,0
,"Vortech Automotive","111 Ontario St, Toronto, ON M5A 2V2, Canada",,14163643718,,4.6,84,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"First Rate Autobody Center","58 Penn Dr, North York, ON M9L 2A9",,4167494235,,5,5,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,,0,0
,"California Classics Auto Repairs and Auto Part s Depot","1-160 Norfinch Dr, Toronto, ON M3N 1X6",,4162306491,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,Arc,"9-17 Ruggles Ave, Thornhill, ON L3T 3S4",,9057637109,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Tanchak Auto Service","727 Kipling Ave, Etobicoke, ON M8Z 5G4",,4162552167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"R & S Auto Service and Repair","1253 A Kennedy Rd Toronto, ON M1P 2L4 Canada",,4167572275,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Autowerkstatt,Autoreifen,Ölwechselstationen",yelp,,0,0
,"Passion Truck Trailer Repair","5915 Atlantic Dr, Mississauga, ON L4W 1S4",,6478656262,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Truck Repair & Service",yellowpages-ca,,0,0
,"Nardi Motors","300 Nantucket Blvd, Scarborough, ON M1P 2P4",,4167010999,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Deer Park Auto Service","40 Coulson Ave, Toronto, ON M4V 1Y5, Canada",,14164801994,,4.7,126,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Centennial Auto Garage","102 Geary Ave, Toronto, ON M6H 2B6, Canada",,14165359242,,4.9,117,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Dynamic Auto Service","22-8540 Keele St, Concord, ON L4K 2N2",,9056601948,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Bluestreak Auto Services","45 Casmir Crt, Concord, ON L4K 4H5",,9053267560,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,,0,0
,"Dominelli Service Station Ltd","45 Fima Cres, Etobicoke, ON M8W 3R1",,4165042673,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Carlito Auto Repair","2570 Haines Road Unit 15 Mississauga, ON L4Y 4A3 Canada",,6472736144,,4.9,129,4,4,,,,,,1,0,0,0,0,0,0,0,1,0,,,,,,"Auto Repair",yelp,,1,0
,"C & E Auto Repair","119 Shorncliffe Rd, Etobicoke, ON M8Z 5K7",,4162369351,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Chris & Shane’s Cars","1335 Lawrence Ave E North York, ON M3A 1C6 Canada",,4163851277,,,,4.7,10,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair",yelp,,0,0
,"Victor's Auto Service","4801 Keele St, North York, ON M3J 3A4",,4166651335,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Don & Bass","80 Toro Rd, North York, ON M3J 2A8",,4168376676,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Andes Auto Connection","25 Lockport Ave, Etobicoke, ON M8Z 2R6",,4162335161,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,1,0
,"Cn Auto Collision","53-1770 Albion Rd, Etobicoke, ON M9V 1C2",,6474673490,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Hickman shop","170 Cumberland St, Toronto, ON M5R 0B6, Canada",,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Mobile Mechanic Scarborough - Car & Truck Repair","24 Melham Crt, Scarborough, ON M1B 2T8",,6472497366,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"L A Auto Repairs","22 Harlech Crt, Thornhill, ON L3T 6L5",,9057318004,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Empire Auto Repair","50 Fernstaff Crt, Concord, ON L4K 3L6",,9057600100,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"HumberView Volkswagen","1650 The Queenway, Etobicoke, ON M8Z 1X1",,4162016625,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Liberty Auto","4801 Keele St, North York, ON M3J 3A4",,4166631595,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Final Touch Mechanical Electrical & Bodyworks","32 Brydon Dr, Etobicoke, ON M9W 4N3",,4165668856,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Auto Reanimation Corp","33 Guardsman Rd, Thornhill, ON L3T 6L2",,9058896119,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Manila Auto Repair Inc","2901 Steeles Ave W, North York, ON M3J 3A5",,4162446343,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,,0,0
,"City Auto Service","25-3300 Steeles Ave W, Concord, ON L4K 2Y4",,9057387836,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Excel Auto Repairs","153 Norfinch Dr, North York, ON M3N 1Y2",,4167397333,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"1-Stop Auto Repair","58 Ardwick Blvd, North York, ON M9M 1W1",,4169929228,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Telco Auto Repair","7 Elrose Ave, North York, ON M9M 2H5",,4167464527,,4.2,19,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,,0,0
,"Rolix Auto Centre","101 Freshway Dr, Concord, ON L4K 1R9",,6476885111,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Auto Persian","220 Dundas St W, Mississauga, ON L5B 1J2",,4169186572,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Tony’s Mobile Auto Service","1840 Victoria Park Avenue Suite 817 Toronto, ON M1R 1S9 Canada",,6472677322,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair",yelp,,0,0
,"The Mechanic","1968 Gerrard St E, Toronto, ON M4E 2B1, Canada",,14166916000,,3.1,35,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Jeet Auto Zone Inc","934 Dixon Rd, Etobicoke, ON M9W 1J9",,6479266544,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Richard Autobody","220 Toryork Dr, North York, ON M9L 1Y1",,4167858034,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Body Repair & Painting Shops",yellowpages-ca,,0,0
,"Greenwood Auto Centre","331 Sammon Ave, East York, ON M4J 2A4, Canada",,14164615376,,4.8,570,,,,,,,,1,0,0,0,0,0,0,1,1,0,,,https://www.linkedin.com/company/dnyc-tss,,,"Auto repair shop",google,,0,0
,"Supercar Speed","101 Freshway Dr, Concord, ON L4K 1R9",,4169980018,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Vaughn Auto Centre Inc","110 Adesso Dr, Concord, ON L4K 3C5",,9056600096,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,,0,0
,"Good Time Auto Service","207 Toryork Dr, North York, ON M9L 1Y2",,4164145836,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Rayad Kamal","51 Guided Crt, Etobicoke, ON M9V 5G2",,4167408261,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Dandd Vietnam Auto Services","153 Milvan Dr, North York, ON M9L 1Z8",,4167461391,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Rht Auto Repair Car Sales Inc","106 Select Ave, 2 & 5, Scarborough, ON M1V 4A7",,6477703363,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Qazi Motors","112-1000 Dundas St, Mississauga, ON L4Y 2B9",,6474096260,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Thorn Green Automotive Ltd","47 Guardsman Rd, Thornhill, ON L3T 6L2",,9058818723,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Canadian auto repair services inc","20 Acton Ave, North York, ON M3H 4G7, Canada",,14376881791,,4.6,22,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Mississauga Automotive","1765 Shawson Dr, Mississauga, ON L4W 1N8",,9057951075,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Tom's Auto Repair& Replacement Toronto","76 York St, Toronto, ON M5H 3T9, Canada",,2077695155,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car repair and maintenance service",google,,0,0
,"Cheapo Oil And Tire","299 Rogers Rd, York, ON M6E 1R4",,4166516722,,3.7,75,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Oil Changes & Lubrication Service",yellowpages-ca,,0,0
,"R &amp; D Auto Services","66 Milvan Dr, North York, ON M9L 1Z5",,4167429885,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,,0,0
,"Mount Pleasant Auto Service","963 Mt Pleasant Rd, Toronto, ON M4P 2L8, Canada",,14164831332,,4.2,167,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car repair and maintenance service",google,,0,0
,"Mann Auto Centre","37 Brydon Dr, Etobicoke, ON M9W 4N3",,4167406266,,4.6,17,,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Asian Auto Electric","1770 Albion Rd, Etobicoke, ON M9V 1C2",,4167413339,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,,0,0
,"MS Auto Repair & Parts","55 Bridesburg Dr #403, Etobicoke, ON M9R 2K7, Canada",,14163584752,,5,2,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Auto Tec","70 Lepage Crt, North York, ON M3J 1Z9",,4168508237,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Active Collision Centre","24 Harlech Crt, Thornhill, ON L3T 6L5",,9058895729,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Body Repair & Painting Shops",yellowpages-ca,,0,0
,"Professional Powder Coating","8 Tidemore Ave, Etobicoke, ON M9W 5H4",,4167477771,,4.5,46,,,,,,,,0,0,0,0,0,0,0,0,1,0,,,,,,"Auto Repair Garages,Protective Coatings",yellowpages-ca,,1,0
,"Bbn2000 Automotive","58-1200 Aerowood Dr, Mississauga, ON L4W 2S7",,2892980585,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Itech Auto Service","9 Millwick Dr, North York, ON M9L 1Y4",,6474287600,,4.7,49,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Washes,Auto Repair Garages",yellowpages-ca,,0,0
,"Best Auto Mechanic Best Auto Mechanic","1160 Crestlawn Dr, Mississauga, ON L4W 2Z8",,9056252004,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"sun auto service","1900 St Clair Ave W, Toronto, ON M6N 1M6, Canada",,14166570922,,4.6,56,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Cloverdale Automotive","43 Six Point Rd, Etobicoke, ON M8Z 2X3",,4162516130,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"King's Diagnostics & Auto Repair","8-4690 Kingston Rd, Scarborough, ON M1E 2P9",,6475298983,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"A Auto Max","80 Shorncliffe Rd, Etobicoke, ON M8Z 5K5",,4168508643,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Used Car Dealers",yellowpages-ca,,0,0
,"Finish Line Motors Inc","140 Doughton Rd, Concord, ON L4K 1R3",,4166614100,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Complete Automotive Repair Experts","55 Taber Rd, Etobicoke, ON M9W 3A7",,4167482273,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"York Auto Repair / Zeb Automotive Centre","1820 Keele St Suite 2, York, ON M6M 3X1, Canada",,14166570841,,4.4,70,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Hairpin Autospa Inc.","555 North Rivermede Rd, Concord, ON L4K 4G8",,9055329827,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Addison On Dundas Limited","1220 Eglinton Ave E, Mississauga, ON L4W 2M7",,9056251420,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Up Top Honda Auto Mobile service","Toronto, ON M5G 1S4, Toronto, ON M5G 1S4, Canada",,6475196967,,,,5,2,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Autowerkstatt,Ölwechselstationen,Getriebereparatur",yelp,,0,0
,"Autobahn Service Centre Inc","3044 Universal Dr, Mississauga, ON L4X 2C8",,9052389528,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Fakhri, Iryna","73-4801 Keele St, North York, ON M3J 3A4",,4167324575,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Carl's Truck &amp; Trailer Repairs Ltd","314 Evans Ave, Etobicoke, ON M8Z 1K4",,4165032902,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Truck Repair & Service",yellowpages-ca,,0,0
,"Faraz Auto Sales Ltd","159 Milvan Dr, North York, ON M9L 1Z8",,4167497103,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Mellohawk Associctes","2785 Skymark Ave, Mississauga, ON L4W 4Y3",,9052148024,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Zalzabik Company Ltd","22-29 Passmore Ave, Scarborough, ON M1V 4V2",,6472902980,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Fenmar Auto Services","14-2420 Finch Ave W, North York, ON M9M 2E2",,4167468431,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Sukhi Auto Repairs","318 Greenwood Ave, Toronto, ON M4L 2R8, Canada",,14164656500,,4.2,145,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Dynamic Auto Collison Inc","175 Toryork Dr, North York, ON M9L 2Y7",,4167467059,,5,3,,,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,"Auto Body Repair & Painting Shops",yellowpages-ca,,0,0
,"Rexdale Kipling Auto Service","27-1753 Albion Rd, Etobicoke, ON M9V 1C3",,6477072332,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"East Auto","50 Eugene St, North York, ON M6B 3Z4, Canada",,14167859999,,4.4,48,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"East Wing Auto","45 Casmir Crt, Concord, ON L4K 4H5",,9056606396,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Skyway Autocar","5869 Airport Rd, Mississauga, ON L4V 1C9",,9056782600,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Mr Engine","24-8600 Keele St, Concord, ON L4K 4H8",,9054828297,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Auto Fix Repair Services","1001 Weston Rd, York, ON M6N 3R9, Canada",,16477482920,,4.7,123,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Ppa Auto Centre Inc","3-57 Sante Dr, Concord, ON L4K 3C4",,9057610656,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Autostrada 2000 Service Centre","10 Strada Dr, Vaughan, ON L4L 5W2",,9058563814,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Harbord Auto Center","596 Ossington Avenue Toronto, ON M6G 3T5",,4165377394,,,,4.6,14,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair",yelp,,0,0
,"Magnificent Auto Center","67 Fifteenth St, Etobicoke, ON M8V 3J5",,6478954434,,3.7,3,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Auto King Collision","91 Advance Rd, Etobicoke, ON M8Z 2S6",,4162335134,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Edmar's Auto Service","260 Vaughan Rd, York, ON M6C 2N1, Canada",,14166589100,,4.8,216,,,,,,,,1,1,0,0,0,0,0,1,1,1,,,,,,"Auto repair shop",google,,0,0
,"Goldfinger's Auto Collision","133 Maplecrete Rd, Vaughan, ON L4K 1B1",,9056606438,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Body Repair & Painting Shops",yellowpages-ca,,0,0
,"Veer Preet Petroleum & Auto Care","305 Rexdale Blvd, Etobicoke, ON M9W 1R8",,4166799565,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Bear Auto Body","366 Munster Ave, Etobicoke, ON M8Z 3C7",,4162331561,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Technic Motors","163 Langstaff Rd E, Markham, ON L3T 3M7",,9055977783,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Lighting Stores",yellowpages-ca,,0,0
,"Rocket Auto Svc","44 Algie Ave, Etobicoke, ON M8Z 5J8, Canada",,14165039211,,4.7,79,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto repair shop",google,,0,0
,"Fezco Automotive","143 Eddystone Ave, North York, ON M3N 1H5",,6474785318,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"CJ Auto","43 Eddystone Ave, North York, ON M3N 1H5",,4167408558,,4.3,18,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Prestige Auto Centre","3 Rossdean Dr, Toronto, ON M9L 1S6",,4164018883,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Car Repair & Service",yellowpages-ca,,0,0
,"Peter's Services","2515 Lake Shore Blvd W, Etobicoke, ON M8V 1E2",,6476387923,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Jaguar Metro West Service And Parts Center","5448 Dundas St W, Etobicoke, ON M9B 1B4",,18888107831,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages",yellowpages-ca,,0,0
,"Sulo's Garage","18 Lockport Ave, Etobicoke, ON M8Z 2R7",,6477455967,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"High Revolution Auto & Performance","5-18 Lockport Ave, Etobicoke, ON M8Z 2R7",,4162364343,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Car Repair & Service",yellowpages-ca,,0,0
,"Superior Tire","50 Ritin Lane, Concord, ON L4K 4C9",,9057609292,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Auto Repair Garages,Tire Retailers",yellowpages-ca,,0,0
